country,year,sex,age,population,suicides_100k_pop,HDI,gdp_per_capita
Israel,1994,male,15-24 years,489500,11.644535240040858,,17814
Israel,1994,female,55-74 years,370200,8.64397622906537,,17814
Israel,1994,female,25-34 years,376500,4.249667994687915,,17814
Israel,1994,female,35-54 years,608200,4.110489970404473,,17814
Israel,1994,female,15-24 years,469900,1.7024898914662696,,17814
Israel,1994,male,5-14 years,540100,0.5554526939455656,,17814
Israel,1994,female,5-14 years,512100,0.39054872095293885,,17814
Israel,1995,male,75+ years,88800,37.16216216216216,0.817,20159
Israel,1995,female,75+ years,121800,22.167487684729064,0.817,20159
Israel,1995,male,55-74 years,314800,20.012706480304956,0.817,20159
Israel,1995,male,35-54 years,607200,11.857707509881422,0.817,20159
Israel,1995,male,15-24 years,501600,9.768740031897925,0.817,20159
Israel,1995,male,25-34 years,393300,9.66183574879227,0.817,20159
Israel,1995,female,55-74 years,379500,7.378129117259552,0.817,20159
Israel,1995,female,15-24 years,481200,4.156275976724855,0.817,20159
Israel,1995,female,35-54 years,631000,3.486529318541997,0.817,20159
Israel,1995,female,25-34 years,387100,1.0333247222939808,0.817,20159
Israel,1995,male,5-14 years,549800,0.5456529647144417,0.817,20159
Israel,1995,female,5-14 years,521600,0.19171779141104295,0.817,20159
Israel,1996,male,75+ years,96200,40.54054054054054,,21545
Israel,1996,male,55-74 years,325900,15.342129487572876,,21545
Israel,1996,female,75+ years,130600,15.313935681470138,,21545
Israel,1996,male,25-34 years,390300,9.736100435562388,,21545
Israel,1996,male,35-54 years,625600,9.111253196930948,,21545
Israel,1996,male,15-24 years,512900,8.578670306102554,,21545
Israel,1996,female,55-74 years,395400,4.046535154274152,,21545
Israel,1996,female,35-54 years,659200,3.1856796116504853,,21545
Israel,1996,female,25-34 years,394500,2.2813688212927756,,21545
Israel,1996,female,15-24 years,490500,1.8348623853211008,,21545
Israel,1996,male,5-14 years,555300,0.5402485143165856,,21545
Israel,1996,female,5-14 years,527300,0.0,,21545
Israel,1997,male,75+ years,99900,44.04404404404404,,21921
Israel,1997,male,55-74 years,330000,16.666666666666668,,21921
Israel,1997,female,75+ years,136500,15.384615384615385,,21921
Israel,1997,male,35-54 years,647100,12.826456498222841,,21921
Israel,1997,male,15-24 years,523600,12.605042016806722,,21921
Israel,1997,male,25-34 years,405400,12.580167735569807,,21921
Israel,1997,female,55-74 years,400900,4.988775255674732,,21921
Israel,1997,female,25-34 years,407500,3.1901840490797544,,21921
Israel,1997,female,35-54 years,682500,2.3443223443223444,,21921
Israel,1997,female,15-24 years,500700,1.5977631316157381,,21921
Israel,1997,male,5-14 years,563800,0.35473572188719404,,21921
Israel,1997,female,5-14 years,535600,0.0,,21921
Israel,1998,male,75+ years,103400,31.914893617021274,,21637
Israel,1998,male,55-74 years,333300,16.501650165016503,,21637
Israel,1998,female,75+ years,143800,10.43115438108484,,21637
Israel,1998,male,25-34 years,421100,9.973877938731892,,21637
Israel,1998,male,15-24 years,534300,9.732360097323602,,21637
Israel,1998,male,35-54 years,668200,8.23106854235259,,21637
Israel,1998,female,55-74 years,403400,5.205751115518096,,21637
Israel,1998,female,35-54 years,705600,2.6927437641723357,,21637
Israel,1998,female,15-24 years,511000,2.544031311154599,,21637
Israel,1998,female,25-34 years,421100,2.3747328425552126,,21637
Israel,1998,male,5-14 years,571700,0.34983382893125764,,21637
Israel,1998,female,5-14 years,543300,0.18406037180195106,,21637
Israel,1999,male,75+ years,106865,29.00856220465073,,21319
Israel,1999,male,35-54 years,689686,15.224319472919563,,21319
Israel,1999,male,55-74 years,338915,12.687547025065282,,21319
Israel,1999,male,15-24 years,544300,11.390777144956825,,21319
Israel,1999,male,25-34 years,439100,11.386927806877704,,21319
Israel,1999,female,75+ years,151632,10.551862403714257,,21319
Israel,1999,female,55-74 years,406997,5.159743192210262,,21319
Israel,1999,female,25-34 years,437200,2.7447392497712717,,21319
Israel,1999,female,35-54 years,728952,2.0577486583478746,,21319
Israel,1999,female,15-24 years,521300,1.3427968540187991,,21319
Israel,1999,male,5-14 years,580400,1.0337698139214335,,21319
Israel,1999,female,5-14 years,551700,0.0,,21319
Israel,2000,male,75+ years,110539,35.28166529460191,0.85,23451
Israel,2000,male,25-34 years,459153,14.374293536141547,0.85,23451
Israel,2000,male,35-54 years,709982,14.084864123315802,0.85,23451
Israel,2000,male,15-24 years,552321,11.768518669396963,0.85,23451
Israel,2000,male,55-74 years,348176,10.33959836404577,0.85,23451
Israel,2000,female,75+ years,159870,8.131606930631138,0.85,23451
Israel,2000,female,55-74 years,414182,6.03599383845749,0.85,23451
Israel,2000,female,25-34 years,455733,3.291400886045119,0.85,23451
Israel,2000,female,35-54 years,750796,3.1966073340827603,0.85,23451
Israel,2000,female,15-24 years,530270,1.8858317460916139,0.85,23451
Israel,2000,male,5-14 years,590518,0.16934284814349437,0.85,23451
Israel,2000,female,5-14 years,561751,0.0,0.85,23451
Israel,2001,male,75+ years,113986,33.337427403365325,,22623
Israel,2001,male,55-74 years,361167,15.505292565489096,,22623
Israel,2001,male,15-24 years,557718,13.626958427018673,,22623
Israel,2001,male,35-54 years,724513,12.974232346417525,,22623
Israel,2001,male,25-34 years,478896,12.111189068190171,,22623
Israel,2001,female,75+ years,167410,10.154709993429305,,22623
Israel,2001,female,55-74 years,425773,3.2881371059226394,,22623
Israel,2001,female,35-54 years,765725,3.1342845016161154,,22623
Israel,2001,female,25-34 years,474315,1.8974731981910755,,22623
Israel,2001,female,15-24 years,536217,1.6784249660118944,,22623
Israel,2001,female,5-14 years,571290,0.35008489558717987,,22623
Israel,2001,male,5-14 years,600457,0.16653981883798505,,22623
Israel,2002,male,75+ years,117146,23.901797756645554,,20536
Israel,2002,male,35-54 years,732491,13.515524422825674,,20536
Israel,2002,male,55-74 years,377599,11.917404442278714,,20536
Israel,2002,male,25-34 years,496115,11.892403978916178,,20536
Israel,2002,male,15-24 years,561947,10.67716350474333,,20536
Israel,2002,female,75+ years,173506,8.068885225871151,,20536
Israel,2002,female,55-74 years,441786,4.527078721371886,,20536
Israel,2002,female,35-54 years,773340,4.008586132878165,,20536
Israel,2002,female,15-24 years,540419,2.5905824924734326,,20536
Israel,2002,female,25-34 years,490754,2.0376807932283794,,20536
Israel,2002,female,5-14 years,580138,0.3447455605390442,,20536
Israel,2002,male,5-14 years,610267,0.0,,20536
Israel,2003,male,75+ years,120134,23.307306840694558,,21133
Israel,2003,male,55-74 years,393481,17.789931407107332,,21133
Israel,2003,male,35-54 years,739587,16.901324658221412,,21133
Israel,2003,male,25-34 years,509736,11.182259051744433,,21133
Israel,2003,male,15-24 years,566251,10.949208036718698,,21133
Israel,2003,female,75+ years,178813,5.592434554534626,,21133
Israel,2003,female,55-74 years,457426,5.246750294036631,,21133
Israel,2003,female,35-54 years,779552,3.2069701572185054,,21133
Israel,2003,female,25-34 years,503837,1.5878151068698807,,21133
Israel,2003,female,15-24 years,544294,0.9186211863441449,,21133
Israel,2003,male,5-14 years,620511,0.4834724928325203,,21133
Israel,2003,female,5-14 years,589505,0.0,,21133
Israel,2004,male,75+ years,123028,24.384692915433885,,22168
Israel,2004,male,55-74 years,407467,15.952212080978336,,22168
Israel,2004,male,25-34 years,520746,12.674125197313085,,22168
Israel,2004,male,35-54 years,749833,12.002672595097842,,22168
Israel,2004,male,15-24 years,570981,11.909327981141228,,22168
Israel,2004,female,75+ years,183915,8.699671043688662,,22168
Israel,2004,female,55-74 years,471206,3.819985314278681,,22168
Israel,2004,female,35-54 years,788499,3.804697279260976,,22168
Israel,2004,female,25-34 years,514416,2.7215327672545175,,22168
Israel,2004,female,15-24 years,548642,2.0049504048177136,,22168
Israel,2004,female,5-14 years,599789,0.3334505967932056,,22168
Israel,2004,male,5-14 years,631409,0.15837594966178814,,22168
Israel,2005,male,75+ years,126420,27.685492801771872,0.87,22901
Israel,2005,male,55-74 years,422405,12.310460340194835,0.87,22901
Israel,2005,male,35-54 years,761176,12.217936456220375,0.87,22901
Israel,2005,female,75+ years,188969,12.171308521503526,0.87,22901
Israel,2005,male,15-24 years,576279,11.452785890167783,0.87,22901
Israel,2005,male,25-34 years,529472,10.576574398646198,0.87,22901
Israel,2005,female,55-74 years,486213,5.347450602925056,0.87,22901
Israel,2005,female,35-54 years,798431,5.2603167963167765,0.87,22901
Israel,2005,female,25-34 years,523192,3.05815073624979,0.87,22901
Israel,2005,female,15-24 years,553467,2.3488301922246495,0.87,22901
Israel,2005,male,5-14 years,643592,0.3107558826088578,0.87,22901
Israel,2005,female,5-14 years,611245,0.1636005202496544,0.87,22901
Israel,2006,male,75+ years,129698,16.962482073740535,,24306
Israel,2006,male,55-74 years,439413,13.882156422317957,,24306
Israel,2006,male,35-54 years,773099,10.865361357342334,,24306
Israel,2006,male,15-24 years,582025,10.48064945663846,,24306
Israel,2006,male,25-34 years,535920,9.516345723242274,,24306
Israel,2006,female,75+ years,193121,6.731531009056497,,24306
Israel,2006,female,35-54 years,808874,3.8324881254682435,,24306
Israel,2006,female,15-24 years,558626,3.2221915915120314,,24306
Israel,2006,female,55-74 years,503743,2.9777088713887836,,24306
Israel,2006,female,25-34 years,529943,1.8869953938442439,,24306
Israel,2006,female,5-14 years,623474,0.16039161216025047,,24306
Israel,2006,male,5-14 years,656549,0.0,,24306
Israel,2007,male,75+ years,132434,21.897699986408327,,27712
